Latitude,Longitude,Ward,Community Area,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,FBI Code,Year,Month,Day,Hour,Severity,Season
41.93171863,-87.80147333,29.0,18.0,2023-09-06 00:01:00,070XX W WOLFRAM ST,920,MOTOR VEHICLE THEFT,False,False,2511,25,7,2023,9,6,0,Other,Fall
41.8011413,-87.68501209,15.0,63.0,2023-09-06 11:24:00,024XX W 51ST ST,860,THEFT,True,False,923,9,6,2023,9,6,11,Less Severe,Fall
41.73709431,-87.57299818,8.0,45.0,2023-09-06 09:15:00,021XX E 87TH ST,560,ASSAULT,False,False,412,4,08A,2023,9,6,9,Severe,Fall
41.96340466,-87.66992337,47.0,3.0,2023-09-06 23:30:00,016XX W SUNNYSIDE AVE,927,MOTOR VEHICLE THEFT,False,False,1912,19,7,2023,9,6,23,Other,Fall
41.9029372,-87.69535984,26.0,24.0,2023-09-06 01:10:00,027XX W DIVISION ST,486,BATTERY,False,True,1423,14,08B,2023,9,6,1,Severe,Fall
42.01187876,-87.67815908,49.0,1.0,2023-09-06 12:30:00,071XX N WOLCOTT AVE,4387,OTHER OFFENSE,False,True,2424,24,26,2023,9,6,12,Less Severe,Fall
41.75195059,-87.54991809,7.0,46.0,2023-09-06 21:00:00,030XX E 79TH ST,486,BATTERY,False,True,422,4,08B,2023,9,6,21,Severe,Fall
41.94057376,-87.65412729,44.0,6.0,2023-09-06 02:17:00,032XX N SHEFFIELD AVE,420,BATTERY,False,False,1924,19,04B,2023,9,6,2,Severe,Fall
41.81816404,-87.70025935,12.0,58.0,2023-09-06 00:45:00,030XX W 41ST PL,4387,OTHER OFFENSE,False,False,921,9,26,2023,9,6,0,Less Severe,Fall
41.97057167,-87.72320273,39.0,14.0,2023-09-06 06:25:00,049XX N HAMLIN AVE,910,MOTOR VEHICLE THEFT,False,False,1712,17,7,2023,9,6,6,Other,Fall
41.87662849,-87.65009744,34.0,28.0,2023-09-06 20:00:00,009XX W VAN BUREN ST,890,THEFT,False,False,1232,12,6,2023,9,6,20,Less Severe,Fall
42.01767601,-87.66556919,49.0,1.0,2023-09-06 10:00:00,074XX N SHERIDAN RD,460,BATTERY,False,False,2422,24,08B,2023,9,6,10,Severe,Fall
41.806706,-87.74557904,22.0,56.0,2023-09-06 07:54:00,047XX S LAMON AVE,1320,CRIMINAL DAMAGE,False,False,814,8,14,2023,9,6,7,Less Severe,Fall
41.7505772,-87.58429858,8.0,46.0,2023-09-06 17:30:00,079XX S SOUTH CHICAGO AVE,1320,CRIMINAL DAMAGE,False,False,411,4,14,2023,9,6,17,Less Severe,Fall
41.69769276,-87.65288817,21.0,75.0,2023-09-06 17:42:00,012XX W 108TH ST,2820,OTHER OFFENSE,False,False,2234,22,08A,2023,9,6,17,Less Severe,Fall
41.89038906,-87.62667339,42.0,8.0,2023-09-06 21:19:00,004XX N WABASH AVE,454,BATTERY,True,False,1834,18,08B,2023,9,6,21,Severe,Fall
41.80813086,-87.65644511,20.0,61.0,2023-09-06 22:00:00,047XX S ELIZABETH ST,810,THEFT,False,False,933,9,6,2023,9,6,22,Less Severe,Fall
41.87950297,-87.62672358,34.0,32.0,2023-09-06 23:30:00,0000X E ADAMS ST,620,BURGLARY,False,False,113,1,5,2023,9,6,23,Other,Fall
41.88051067,-87.74404023,28.0,25.0,2023-09-06 11:51:00,047XX W MADISON ST,560,ASSAULT,False,False,1113,11,08A,2023,9,6,11,Severe,Fall
41.76400366,-87.68322347,17.0,66.0,2023-09-06 12:19:00,071XX S WESTERN AVE,560,ASSAULT,False,False,832,8,08A,2023,9,6,12,Severe,Fall
41.90181557,-87.7201844,27.0,23.0,2023-09-06 19:23:00,011XX N RIDGEWAY AVE,2092,NARCOTICS,True,False,1112,11,18,2023,9,6,19,Less Severe,Fall
41.6959821,-87.59665314,9.0,50.0,2023-09-07 00:00:00,109XX S DOTY AVE W,820,THEFT,False,False,513,5,6,2023,9,7,0,Less Severe,Fall
41.87638821,-87.66475813,34.0,28.0,2023-09-05 08:00:00,015XX W VAN BUREN ST,1242,DECEPTIVE PRACTICE,False,False,1231,12,11,2023,9,5,8,Other,Fall
41.82968708,-87.64810545,11.0,60.0,2023-09-06 19:00:00,009XX W 35TH PL,917,MOTOR VEHICLE THEFT,False,False,915,9,7,2023,9,6,19,Other,Fall
41.89170012,-87.66553503,1.0,24.0,2023-09-06 07:30:00,005XX N ARMOUR ST,560,ASSAULT,False,False,1215,12,08A,2023,9,6,7,Severe,Fall
41.89174266,-87.72143766,27.0,23.0,2023-09-06 09:26:00,038XX W OHIO ST,486,BATTERY,False,True,1122,11,08B,2023,9,6,9,Severe,Fall
41.658318,-87.60340609,10.0,54.0,2023-09-06 04:27:00,130XX S EVANS AVE,910,MOTOR VEHICLE THEFT,False,False,533,5,7,2023,9,6,4,Other,Fall
41.80788793,-87.72279015,14.0,57.0,2023-09-06 15:17:00,039XX W 47TH ST,860,THEFT,False,False,821,8,6,2023,9,6,15,Less Severe,Fall
41.84445948,-87.70925607,25.0,30.0,2023-09-06 12:53:00,033XX W 26TH ST,2022,NARCOTICS,True,False,1024,10,18,2023,9,6,12,Less Severe,Fall
41.85844844,-87.71766216,24.0,29.0,2023-09-06 17:54:00,016XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,True,False,1014,10,15,2023,9,6,17,Other,Fall
41.92962926,-87.66951642,32.0,7.0,2023-09-06 06:00:00,026XX N MARSHFIELD AVE,810,THEFT,False,False,1931,19,6,2023,9,6,6,Less Severe,Fall
41.88210413,-87.63383368,34.0,32.0,2023-09-06 18:00:00,0000X N WELLS ST,810,THEFT,False,False,122,1,6,2023,9,6,18,Less Severe,Fall
41.75633088,-87.60287929,8.0,69.0,2023-09-06 18:30:00,076XX S DREXEL AVE,486,BATTERY,False,True,624,6,08B,2023,9,6,18,Severe,Fall
41.76624907,-87.57538856,5.0,43.0,2023-09-06 09:00:00,020XX E 71ST ST,560,ASSAULT,False,False,331,3,08A,2023,9,6,9,Severe,Fall
42.01317793,-87.68029103,49.0,1.0,2023-09-01 03:26:00,072XX N DAMEN AVE,620,BURGLARY,False,False,2424,24,5,2023,9,1,3,Other,Fall
41.87775966,-87.62928744,4.0,32.0,2023-09-06 23:30:00,003XX S DEARBORN ST,460,BATTERY,False,False,113,1,08B,2023,9,6,23,Severe,Fall
41.76489976,-87.61525583,6.0,69.0,2023-09-06 03:15:00,071XX S DR MARTIN LUTHER KING JR DR,498,BATTERY,False,True,323,3,04B,2023,9,6,3,Severe,Fall
41.81565085,-87.68754372,12.0,58.0,2023-09-06 02:00:00,025XX W POPE JOHN PAUL II DR,810,THEFT,False,False,922,9,6,2023,9,6,2,Less Severe,Fall
41.76056949,-87.64671909,17.0,68.0,2023-08-31 06:00:00,073XX S PEORIA ST,910,MOTOR VEHICLE THEFT,False,False,733,7,7,2023,8,31,6,Other,Summer
42.01938781,-87.67353708,49.0,1.0,2023-09-06 17:25:00,017XX W HOWARD ST,454,BATTERY,True,False,2422,24,08B,2023,9,6,17,Severe,Fall
41.67541613,-87.63219985,9.0,53.0,2023-09-06 17:45:00,120XX S STEWART AVE,910,MOTOR VEHICLE THEFT,False,False,523,5,7,2023,9,6,17,Other,Fall
42.01389655,-87.66685985,49.0,1.0,2023-09-06 03:00:00,014XX W CHASE AVE,560,ASSAULT,False,False,2423,24,08A,2023,9,6,3,Severe,Fall
41.80363454,-87.61644095,3.0,38.0,2023-09-06 04:14:00,050XX S DR MARTIN LUTHER KING JR DR,502R,OTHER OFFENSE,False,False,224,2,26,2023,9,6,4,Less Severe,Fall
41.88084844,-87.69628465,27.0,27.0,2023-09-06 06:58:00,0000X S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,False,False,1125,11,14,2023,9,6,6,Less Severe,Fall
41.88162419,-87.62939191,34.0,32.0,2023-08-18 12:00:00,0000X S DEARBORN ST,1120,DECEPTIVE PRACTICE,False,False,112,1,10,2023,8,18,12,Other,Summer
41.76103648,-87.63000771,6.0,69.0,2023-06-05 08:00:00,073XX S VINCENNES AVE,910,MOTOR VEHICLE THEFT,False,False,731,7,7,2023,6,5,8,Other,Summer
41.70055152,-87.65833251,19.0,72.0,2023-09-06 14:18:00,106XX S VINCENNES AVE,143A,WEAPONS VIOLATION,True,False,2212,22,15,2023,9,6,14,Other,Fall
41.72122002,-87.62743839,9.0,49.0,2023-09-06 13:20:00,095XX S LA SALLE ST,810,THEFT,False,False,511,5,6,2023,9,6,13,Less Severe,Fall
41.92419877,-87.74937447,31.0,19.0,2023-09-06 01:00:00,049XX W FULLERTON AVE,031A,ROBBERY,False,False,2521,25,3,2023,9,6,1,Severe,Fall
41.98410689,-87.69311936,40.0,2.0,2023-09-06 12:45:00,056XX N MAPLEWOOD AVE,610,BURGLARY,False,False,2011,20,5,2023,9,6,12,Other,Fall
41.75534818,-87.64050032,17.0,71.0,2023-09-02 12:00:00,076XX S LOWE AVE,1150,DECEPTIVE PRACTICE,False,False,621,6,11,2023,9,2,12,Other,Fall
41.73009084,-87.64344982,21.0,71.0,2023-09-06 16:20:00,090XX S HALSTED ST,502R,OTHER OFFENSE,True,False,2223,22,26,2023,9,6,16,Less Severe,Fall
41.85427187,-87.62486507,3.0,33.0,2023-08-27 04:00:00,0000X E 21ST ST,820,THEFT,False,False,131,1,6,2023,8,27,4,Less Severe,Summer
41.89897887,-87.67713989,36.0,24.0,2023-09-06 23:35:00,009XX N DAMEN AVE,1310,CRIMINAL DAMAGE,False,False,1212,12,14,2023,9,6,23,Less Severe,Fall
41.85299157,-87.68210289,25.0,31.0,2023-09-06 16:00:00,022XX W 21ST PL,1310,CRIMINAL DAMAGE,False,False,1234,12,14,2023,9,6,16,Less Severe,Fall
41.98690624,-87.80834494,41.0,10.0,2023-09-06 22:00:00,058XX N OCONTO AVE,486,BATTERY,False,True,1612,16,08B,2023,9,6,22,Severe,Fall
41.86694152,-87.71299884,24.0,29.0,2023-09-06 18:01:00,011XX S ST LOUIS AVE,486,BATTERY,False,True,1133,11,08B,2023,9,6,18,Severe,Fall
41.79036644,-87.6661808,16.0,67.0,2023-09-06 15:28:00,016XX W 57TH ST,2028,NARCOTICS,True,False,715,7,18,2023,9,6,15,Less Severe,Fall
41.98871923,-87.66838421,48.0,77.0,2023-09-06 13:15:00,058XX N RIDGE AVE,1563,SEX OFFENSE,False,False,2013,20,17,2023,9,6,13,Other,Fall
41.80807526,-87.66617316,20.0,61.0,2023-09-06 07:12:00,047XX S MARSHFIELD AVE,2820,OTHER OFFENSE,False,True,931,9,08A,2023,9,6,7,Less Severe,Fall
41.73573325,-87.66718617,18.0,71.0,2023-09-06 13:00:00,017XX W 87TH ST,041A,BATTERY,False,False,2221,22,04B,2023,9,6,13,Severe,Fall
41.76756177,-87.57511285,5.0,43.0,2023-09-06 08:00:00,070XX S CHAPPEL AVE,460,BATTERY,False,False,331,3,08B,2023,9,6,8,Severe,Fall
41.8671612,-87.64647918,28.0,28.0,2023-09-06 00:51:00,007XX W ROOSEVELT RD,031A,ROBBERY,False,False,1232,12,3,2023,9,6,0,Severe,Fall
41.93919427,-87.71907298,35.0,21.0,2023-09-06 13:00:00,036XX W BELMONT AVE,890,THEFT,False,False,2523,25,6,2023,9,6,13,Less Severe,Fall
41.69254258,-87.62666825,9.0,49.0,2023-09-06 11:24:00,001XX W 111TH ST,560,ASSAULT,True,False,513,5,08A,2023,9,6,11,Severe,Fall
41.75898158,-87.66363247,17.0,67.0,2023-09-06 12:36:00,074XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,False,False,735,7,14,2023,9,6,12,Less Severe,Fall
41.72203442,-87.6057734,8.0,49.0,2023-09-06 21:30:00,007XX E 95TH ST,1477,WEAPONS VIOLATION,False,False,633,6,15,2023,9,6,21,Other,Fall
41.78003628,-87.60463783,20.0,42.0,2023-09-06 14:30:00,063XX S MARYLAND AVE,620,BURGLARY,False,False,312,3,5,2023,9,6,14,Other,Fall
41.90709251,-87.69446985,26.0,24.0,2023-09-06 13:15:00,014XX N WASHTENAW AVE,560,ASSAULT,False,False,1423,14,08A,2023,9,6,13,Severe,Fall
41.75152209,-87.64406329,17.0,71.0,2023-09-06 21:15:00,078XX S HALSTED ST,1345,CRIMINAL DAMAGE,True,False,621,6,14,2023,9,6,21,Less Severe,Fall
41.9610993,-87.74756329,45.0,15.0,2023-09-06 10:14:00,044XX N CICERO AVE,860,THEFT,False,False,1722,17,6,2023,9,6,10,Less Severe,Fall
41.73758075,-87.58565139,8.0,45.0,2023-09-06 13:30:00,086XX S STONY ISLAND AVE,5002,OTHER OFFENSE,True,False,412,4,26,2023,9,6,13,Less Severe,Fall
41.80689027,-87.58983438,4.0,39.0,2023-09-06 20:57:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,20,Less Severe,Fall
41.65584344,-87.59580069,10.0,54.0,2023-09-06 22:30:00,010XX E 132ND ST,910,MOTOR VEHICLE THEFT,False,False,533,5,7,2023,9,6,22,Other,Fall
41.92823582,-87.68208415,32.0,22.0,2023-09-06 21:30:00,025XX N ELSTON AVE,560,ASSAULT,False,False,1432,14,08A,2023,9,6,21,Severe,Fall
41.88770416,-87.67498199,27.0,28.0,2023-07-11 09:20:00,019XX W CARROLL AVE,460,BATTERY,False,False,1223,12,08B,2023,7,11,9,Severe,Summer
41.82834318,-87.6264976,3.0,35.0,2023-09-06 13:00:00,036XX S STATE ST,1153,DECEPTIVE PRACTICE,False,False,213,2,11,2023,9,6,13,Other,Fall
41.71989754,-87.56584207,7.0,51.0,2023-09-06 09:02:00,096XX S OGLESBY AVE,041A,BATTERY,False,True,431,4,04B,2023,9,6,9,Severe,Fall
41.76945295,-87.6087643,6.0,42.0,2023-09-06 19:13:00,006XX E 69TH ST,460,BATTERY,False,False,321,3,08B,2023,9,6,19,Severe,Fall
41.92102149,-87.69730355,1.0,22.0,2023-08-25 15:00:00,021XX N CALIFORNIA AVE,584,STALKING,False,True,1414,14,26,2023,8,25,15,Other,Summer
41.68547466,-87.60796468,9.0,50.0,2023-09-06 21:15:00,006XX E 115TH ST,2825,OTHER OFFENSE,False,True,531,5,26,2023,9,6,21,Less Severe,Fall
41.7457785,-87.66453557,17.0,71.0,2023-09-06 00:30:00,081XX S MARSHFIELD AVE,560,ASSAULT,False,False,614,6,08A,2023,9,6,0,Severe,Fall
41.9264041,-87.79288181,36.0,18.0,2023-09-06 11:30:00,025XX N NORMANDY AVE,860,THEFT,False,False,2512,25,6,2023,9,6,11,Less Severe,Fall
41.82132742,-87.62315551,3.0,38.0,2023-09-01 00:30:00,040XX S MICHIGAN AVE,820,THEFT,False,False,213,2,6,2023,9,1,0,Less Severe,Fall
41.74938744,-87.56619085,7.0,46.0,2023-09-06 22:00:00,080XX S YATES BLVD,910,MOTOR VEHICLE THEFT,False,False,414,4,7,2023,9,6,22,Other,Fall
41.90946298,-87.75877039,37.0,25.0,2023-09-06 19:15:00,053XX W NORTH AVE,033A,ROBBERY,True,False,2532,25,3,2023,9,6,19,Severe,Fall
41.87876863,-87.73407202,28.0,26.0,2023-09-06 10:00:00,043XX W WILCOX ST,1242,DECEPTIVE PRACTICE,False,False,1115,11,11,2023,9,6,10,Other,Fall
41.69999994,-87.56318954,10.0,51.0,2023-09-06 00:45:00,107XX S BENSLEY AVE,1310,CRIMINAL DAMAGE,False,True,434,4,14,2023,9,6,0,Less Severe,Fall
41.73743239,-87.72880364,18.0,70.0,2023-07-10 00:00:00,085XX S KILDARE AVE,1155,DECEPTIVE PRACTICE,False,False,834,8,11,2023,7,10,0,Other,Summer
41.81383036,-87.59662118,4.0,39.0,2023-09-06 18:00:00,044XX S LAKE PARK AVE,820,THEFT,False,False,222,2,6,2023,9,6,18,Less Severe,Fall
41.80710417,-87.59193362,4.0,39.0,2023-09-06 18:00:00,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
41.9238399,-87.77487583,30.0,19.0,2023-09-06 18:40:00,059XX W FULLERTON AVE,1477,WEAPONS VIOLATION,False,False,2515,25,15,2023,9,6,18,Other,Fall
41.99310038,-87.67913892,40.0,2.0,2023-09-06 18:00:00,019XX W HOOD AVE,920,MOTOR VEHICLE THEFT,False,False,2413,24,7,2023,9,6,18,Other,Fall
41.7761514,-87.64165127,6.0,68.0,2023-08-28 09:00:00,006XX W 65TH ST,2820,OTHER OFFENSE,False,True,723,7,08A,2023,8,28,9,Less Severe,Summer
41.92241644,-87.69845452,1.0,22.0,2023-09-06 12:05:00,028XX W LYNDALE ST,630,BURGLARY,False,False,1414,14,5,2023,9,6,12,Other,Fall
41.89547703,-87.66238468,27.0,24.0,2023-09-06 00:01:00,007XX N NOBLE ST,1320,CRIMINAL DAMAGE,False,False,1215,12,14,2023,9,6,0,Less Severe,Fall
41.96036017,-87.65053465,46.0,3.0,2023-09-06 00:30:00,008XX W JUNIOR TER,820,THEFT,False,True,1915,19,6,2023,9,6,0,Less Severe,Fall
41.70709533,-87.62883442,9.0,49.0,2023-09-06 14:30:00,002XX W 103RD ST,051A,ASSAULT,False,False,511,5,04A,2023,9,6,14,Severe,Fall
41.86742869,-87.62634257,4.0,32.0,2023-09-06 15:39:00,0000X E ROOSEVELT RD,141C,WEAPONS VIOLATION,True,False,123,1,15,2023,9,6,15,Other,Fall
41.77587085,-87.60947662,20.0,42.0,2023-08-31 15:15:00,065XX S CHAMPLAIN AVE,460,BATTERY,False,False,321,3,08B,2023,8,31,15,Severe,Summer
41.77898437,-87.70234602,14.0,66.0,2023-09-06 09:30:00,031XX W 63RD ST,1330,CRIMINAL TRESPASS,True,False,823,8,26,2023,9,6,9,Other,Fall
41.72544908,-87.63013588,9.0,49.0,2023-09-06 08:30:00,093XX S PRINCETON AVE,910,MOTOR VEHICLE THEFT,False,False,634,6,7,2023,9,6,8,Other,Fall
41.97338746,-87.75888758,45.0,11.0,2023-09-06 14:20:00,052XX W CARMEN AVE,560,ASSAULT,False,False,1623,16,08A,2023,9,6,14,Severe,Fall
41.81781967,-87.6230622,3.0,38.0,2023-09-06 15:00:00,042XX S MICHIGAN AVE,430,BATTERY,False,False,213,2,04B,2023,9,6,15,Severe,Fall
41.79219405,-87.62402359,20.0,40.0,2023-09-06 12:19:00,056XX S WABASH AVE,610,BURGLARY,False,True,225,2,5,2023,9,6,12,Other,Fall
41.66981745,-87.63803626,9.0,53.0,2023-08-29 12:00:00,123XX S LOWE AVE,820,THEFT,False,False,523,5,6,2023,8,29,12,Less Severe,Summer
41.924188,-87.68352167,32.0,22.0,2023-09-06 23:00:00,022XX W MEDILL AVE,820,THEFT,False,False,1432,14,6,2023,9,6,23,Less Severe,Fall
41.91804437,-87.73148177,35.0,20.0,2023-09-06 22:30:00,020XX N KEELER AVE,141B,WEAPONS VIOLATION,False,False,2525,25,15,2023,9,6,22,Other,Fall
41.89785741,-87.63721735,2.0,8.0,2023-09-06 23:00:00,008XX N ORLEANS ST,810,THEFT,False,False,1823,18,6,2023,9,6,23,Less Severe,Fall
41.95826015,-87.70570938,33.0,16.0,2023-09-06 00:01:00,042XX N ALBANY AVE,1310,CRIMINAL DAMAGE,False,False,1724,17,14,2023,9,6,0,Less Severe,Fall
41.97443857,-87.81119077,41.0,10.0,2023-09-06 12:01:00,073XX W FOSTER AVE,860,THEFT,True,False,1613,16,6,2023,9,6,12,Less Severe,Fall
41.80772798,-87.65886653,20.0,61.0,2023-09-06 10:00:00,047XX S ADA ST,1310,CRIMINAL DAMAGE,False,False,933,9,14,2023,9,6,10,Less Severe,Fall
41.92919343,-87.64261696,43.0,7.0,2023-09-06 13:51:00,025XX N CLARK ST,820,THEFT,False,False,1935,19,6,2023,9,6,13,Less Severe,Fall
41.92422843,-87.74711798,31.0,19.0,2023-09-06 20:25:00,048XX W FULLERTON AVE,860,THEFT,True,False,2522,25,6,2023,9,6,20,Less Severe,Fall
41.81383036,-87.59662118,4.0,39.0,2023-09-07 00:00:00,044XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,7,0,Less Severe,Fall
41.86515441,-87.71390456,24.0,29.0,2023-09-06 21:40:00,035XX W 12TH PL,486,BATTERY,False,True,1021,10,08B,2023,9,6,21,Severe,Fall
41.96564171,-87.76740693,45.0,15.0,2023-09-06 11:00:00,046XX N CENTRAL AVE,486,BATTERY,False,True,1622,16,08B,2023,9,6,11,Severe,Fall
41.7104243,-87.69163414,19.0,72.0,2023-09-06 20:00:00,100XX S CALIFORNIA AVE,810,THEFT,False,False,2211,22,6,2023,9,6,20,Less Severe,Fall
41.85388916,-87.68407958,25.0,31.0,2023-09-06 16:10:00,023XX W 21ST ST,143A,WEAPONS VIOLATION,False,False,1234,12,15,2023,9,6,16,Other,Fall
41.88018642,-87.76853246,29.0,25.0,2023-09-06 09:40:00,057XX W MADISON ST,1822,NARCOTICS,True,False,1513,15,18,2023,9,6,9,Less Severe,Fall
41.96135024,-87.73030597,39.0,14.0,2023-09-06 17:46:00,044XX N ELSTON AVE,530,ASSAULT,False,False,1722,17,04A,2023,9,6,17,Severe,Fall
41.74946001,-87.72089612,18.0,70.0,2023-09-06 14:30:00,039XX W 79TH ST,810,THEFT,False,False,834,8,6,2023,9,6,14,Less Severe,Fall
41.87076952,-87.72113839,24.0,26.0,2023-09-06 17:10:00,038XX W POLK ST,460,BATTERY,False,False,1133,11,08B,2023,9,6,17,Severe,Fall
41.76327653,-87.59214149,8.0,43.0,2023-09-06 14:00:00,013XX E 72ND PL,910,MOTOR VEHICLE THEFT,False,False,324,3,7,2023,9,6,14,Other,Fall
41.91707881,-87.75669596,36.0,19.0,2023-09-06 20:26:00,052XX W GRAND AVE,820,THEFT,False,False,2515,25,6,2023,9,6,20,Less Severe,Fall
41.84253996,-87.62039608,4.0,35.0,2023-09-06 22:30:00,028XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,False,False,133,1,14,2023,9,6,22,Less Severe,Fall
41.7769223,-87.65078648,16.0,68.0,2023-09-06 18:00:00,064XX S CARPENTER ST,920,MOTOR VEHICLE THEFT,False,False,724,7,7,2023,9,6,18,Other,Fall
41.99891565,-87.67727301,50.0,2.0,2023-09-06 14:00:00,064XX N RIDGE BLVD,495,BATTERY,False,False,2412,24,04B,2023,9,6,14,Severe,Fall
41.93158252,-87.74274717,31.0,20.0,2023-09-06 17:00:00,046XX W DIVERSEY AVE,820,THEFT,False,False,2521,25,6,2023,9,6,17,Less Severe,Fall
41.87799992,-87.64309875,34.0,28.0,2023-09-06 16:34:00,006XX W JACKSON BLVD,860,THEFT,False,False,121,1,6,2023,9,6,16,Less Severe,Fall
41.83368122,-87.61243999,4.0,35.0,2023-09-06 10:00:00,005XX E 33RD PL,1320,CRIMINAL DAMAGE,False,False,211,2,14,2023,9,6,10,Less Severe,Fall
41.86496042,-87.6925509,28.0,29.0,2023-09-06 23:00:00,026XX W 13TH ST,051A,ASSAULT,False,True,1023,10,04A,2023,9,6,23,Severe,Fall
41.98934853,-87.65819227,48.0,77.0,2023-09-06 16:30:00,059XX N WINTHROP AVE,560,ASSAULT,False,False,2022,20,08A,2023,9,6,16,Severe,Fall
41.88539325,-87.66354785,27.0,28.0,2023-07-16 02:00:00,014XX W LAKE ST,810,THEFT,False,False,1224,12,6,2023,7,16,2,Less Severe,Summer
41.94559185,-87.74704729,30.0,15.0,2023-09-06 10:10:00,035XX N CICERO AVE,460,BATTERY,False,False,1731,17,08B,2023,9,6,10,Severe,Fall
41.88448545,-87.62878394,34.0,32.0,2023-11-10 18:00:00,0000X W RANDOLPH ST,820,THEFT,False,False,111,1,6,2023,11,10,18,Less Severe,Fall
41.86645523,-87.66638156,28.0,28.0,2023-09-07 11:10:00,012XX S Ashland ave,890,THEFT,False,False,1233,12,6,2023,9,7,11,Less Severe,Fall
41.86668568,-87.66342658,47.0,4.0,2019-03-16 11:35:00,045XX N LINCOLN AVE,890,THEFT,False,False,1911,19,6,2019,3,16,11,Less Severe,Spring
41.86668568,-87.66342658,48.0,77.0,2019-03-20 01:00:00,013XX W HOOD AVE,810,THEFT,False,False,2433,24,6,2019,3,20,1,Less Severe,Spring
41.73612686,-87.62918406,21.0,44.0,2019-07-21 14:00:00,002XX W 87TH ST,810,THEFT,False,False,622,6,6,2019,7,21,14,Less Severe,Summer
41.75801796,-87.61145853,6.0,69.0,2019-11-05 20:00:00,075XX S RHODES AVE,031A,ROBBERY,False,True,624,6,3,2019,11,5,20,Severe,Fall
41.86668568,-87.66342658,42.0,32.0,2018-09-15 08:00:00,002XX W RANDOLPH ST,1140,DECEPTIVE PRACTICE,True,False,122,1,12,2018,9,15,8,Other,Fall
41.90050559,-87.69928504,26.0,24.0,2022-02-19 10:36:00,010XX N FRANCISCO AVE,486,BATTERY,True,True,1211,12,08B,2022,2,19,10,Severe,Winter
42.00552183,-87.66224145,49.0,1.0,2022-03-13 05:15:00,012XX W PRATT BLVD,486,BATTERY,True,True,2431,24,08B,2022,3,13,5,Severe,Spring
41.90149679,-87.65240739,27.0,8.0,2022-04-10 21:38:00,011XX N CHERRY AVE,4387,OTHER OFFENSE,True,True,1822,18,26,2022,4,10,21,Less Severe,Spring
41.8926318,-87.61836282,2.0,8.0,2022-04-14 22:10:00,003XX E OHIO ST,486,BATTERY,True,True,1834,18,08B,2022,4,14,22,Severe,Spring
41.86668568,-87.66342658,16.0,68.0,2021-09-01 00:01:00,066XX S GREEN ST,266,CRIMINAL SEXUAL ASSAULT,False,False,723,7,2,2021,9,1,0,Other,Fall
41.96224718,-87.6554598,46.0,3.0,2022-04-22 23:30:00,044XX N BROADWAY,810,THEFT,True,True,1914,19,6,2022,4,22,23,Less Severe,Spring
41.73884477,-87.64612615,17.0,71.0,2022-06-20 00:50:00,085XX S PEORIA ST,041A,BATTERY,False,False,613,6,04B,2022,6,20,0,Severe,Summer
41.77971533,-87.7301152,13.0,65.0,2022-08-12 01:00:00,062XX S KILDARE AVE,263,CRIMINAL SEXUAL ASSAULT,True,True,813,8,2,2022,8,12,1,Other,Summer
41.93597248,-87.70385876,35.0,21.0,2022-09-16 07:00:00,030XX N WHIPPLE ST,320,ROBBERY,False,False,1411,14,3,2022,9,16,7,Severe,Fall
41.87822391,-87.62713057,34.0,32.0,2022-10-30 05:30:00,0000X E JACKSON BLVD,326,ROBBERY,False,False,113,1,3,2022,10,30,5,Severe,Fall
41.89611242,-87.73726704,37.0,23.0,2022-11-05 12:49:00,044XX W RICE ST,620,BURGLARY,True,False,1111,11,5,2022,11,5,12,Other,Fall
41.86523975,-87.72008978,24.0,29.0,2022-11-14 17:00:00,012XX S INDEPENDENCE BLVD,325,ROBBERY,True,False,1011,10,3,2022,11,14,17,Severe,Fall
41.86668568,-87.66342658,15.0,66.0,2022-07-22 18:30:00,065XX S FRANCISCO AVE,1563,SEX OFFENSE,True,False,831,8,17,2022,7,22,18,Other,Summer
41.86668568,-87.72519746,24.0,29.0,2023-04-12 08:15:00,011XX S PULASKI RD,486,BATTERY,False,True,1132,11,08B,2023,4,12,8,Severe,Spring
41.76706266,-87.58437077,5.0,43.0,2023-05-22 01:20:00,070XX S CORNELL AVE,1365,CRIMINAL TRESPASS,False,False,332,3,26,2023,5,22,1,Other,Spring
41.89101856,-87.77313446,29.0,25.0,2023-06-28 04:00:00,059XX W OHIO ST,610,BURGLARY,True,False,1512,15,5,2023,6,28,4,Other,Summer
41.9654701,-87.72061133,33.0,14.0,2023-04-01 00:00:00,046XX N LAWNDALE AVE,1751,OFFENSE INVOLVING CHILDREN,False,True,1723,17,17,2023,4,1,0,Other,Spring
41.86720521,-87.64329198,28.0,28.0,2023-07-18 21:50:00,006XX W ROOSEVELT RD,479,BATTERY,True,False,124,1,04B,2023,7,18,21,Severe,Summer
